,file,label,block_1_mean,block_2_mean,block_3_mean,block_4_mean,block_5_mean,block_6_mean,block_7_mean,block_8_mean,block_9_mean,block_10_mean,block_11_mean,block_12_mean,block_13_mean,block_14_mean,block_15_mean,block_16_mean,block_17_mean,block_18_mean,block_19_mean,block_20_mean,block_21_mean,block_22_mean,block_23_mean,block_24_mean,block_25_mean,block_26_mean,block_27_mean,block_28_mean,block_29_mean,block_30_mean,block_31_mean,block_32_mean,block_33_mean,block_34_mean,block_35_mean,block_36_mean,block_37_mean,block_38_mean,block_39_mean,block_40_mean,block_41_mean,block_42_mean,block_43_mean,block_44_mean,block_45_mean,block_46_mean,block_47_mean,block_48_mean,block_49_mean,block_50_mean,block_51_mean,block_52_mean,block_53_mean,block_54_mean,block_55_mean,block_56_mean,block_57_mean,block_58_mean,block_59_mean,block_60_mean,block_61_mean,block_62_mean,block_63_mean,block_64_mean,centered_block_1_mean,centered_block_2_mean,centered_block_3_mean,centered_block_4_mean,centered_block_5_mean,centered_block_6_mean,centered_block_7_mean,centered_block_8_mean,centered_block_9_mean,centered_block_10_mean
1194,I155_5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.509315,23.152179,0.0,0.0,20.437682,22.093558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11915,18.296666,0.0,0.0,29.50192,41.620267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.038125,400.383779296875,119.05713946759259,50.22723071289062,25.716342125,14.882142433449074,9.371844797740525,6.278403839111328,4.409523683984911,3.214542765625
1195,I155_6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.975655,48.962595,0.0,0.0,19.74427,44.454793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.928995,48.382133,0.0,0.0,18.86168,43.440658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.755140625,576.744267578125,172.30947858796296,72.69306127929687,37.218847375,21.53868482349537,13.563719888848397,9.086632659912109,6.3818325402949245,4.652355921875
1196,I155_7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.156692,27.140442,0.0,0.0,30.846167,7.748373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.619743,23.010891,0.0,0.0,30.001789,7.184004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.480828125,386.148634765625,114.41441030092592,48.268579345703124,24.713512625,14.30180128761574,9.00638215196793,6.0335724182128905,4.237570751886145,3.089189078125
1197,I156_1,,0.0,0.0,0.0,0.0,0.0,5.468631,0.008386,0.0,0.0,63.801779,72.370549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.203712,0.064852,0.0,0.0,98.349225,109.139777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.441622,34.254134,0.0,0.0,59.849376,78.13273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.401537,64.569022,0.0,0.0,7.393217,5.027809,0.0,0.0,0.0,0.0,0.0,355.705046875,182.924494140625,122.68560590277778,87.8975869140625,56.1794285,39.06233174189815,28.797561224489797,21.961177154541016,15.635210005144033,11.39806809375
1198,I156_2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.402729,35.493078,0.0,0.0,33.415894,30.298269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.831683,30.827142,0.0,0.0,35.046353,26.926226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.041078125,458.74466796875,150.60264699074074,63.53549169921875,32.53017175,18.825330873842592,11.855018859329446,7.941936462402344,5.577875814471879,4.06627146875
1199,I156_3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.649996,47.395674,0.0,0.0,8.33604,40.161299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.40845,22.546279,0.0,0.0,26.12222,15.924847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.51240625,407.8863359375,130.52361400462962,55.06464965820312,28.193100625,16.315451750578703,10.274453580539358,6.88308120727539,4.834207926097394,3.524137578125
1200,I156_4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.382919,25.809667,0.0,0.0,24.801407,26.215599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.635296,15.273332,0.0,0.0,18.994765,21.680618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.809828125,255.711537109375,107.26141493055556,45.603906982421876,23.349200375,13.512268735532407,8.509183810131196,5.7004883728027345,4.003635180898491,2.918650046875
1201,I156_5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.698541,10.628488,0.0,0.0,3.026993,8.197127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78317,2.027946,0.0,0.0,11.266279,16.274704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.425625,125.122119140625,42.18937962962963,17.79864453125,9.112906,5.273672453703703,3.3210298833819243,2.22483056640625,1.5625696159122084,1.13911325
1202,I156_6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.395653,32.36649,0.0,0.0,33.652906,27.528058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.664401,36.654889,0.0,0.0,30.829771,24.586928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.821515625,466.97705078125,140.43929166666666,59.247826171875,30.334887,17.554911458333333,11.054987973760934,7.405978271484375,5.20145524691358,3.791860875
1203,I157_1,,0.0,7.927728,7.051782,0.0,0.0,38.964964,9.51207,0.0,0.0,28.135227,19.605053,0.0,0.0,3.493757,7.7627,0.0,0.0,10.858894,10.194142,0.0,0.0,58.745849,0.0,0.0,0.0,54.387914,8.147479,0.0,0.0,5.840458,9.014371,0.0,0.0,10.717534,10.186621,0.0,0.0,59.89437,0.0,0.0,0.0,57.860371,7.07314,0.0,0.0,8.569753,3.896802,0.0,0.0,7.294208,5.247855,0.0,0.0,31.713404,0.289673,0.0,0.0,27.815644,8.469427,0.0,0.0,1.925536,4.864204,0.0,150.24134375,73.55904296875,49.89272453703704,38.54710205078125,30.763640375,25.522453703703704,20.049115934766764,15.659164123535156,11.262451346021948,8.21032703125
1204,I157_2,,0.0,11.205559,9.788866,0.0,0.0,32.958971,22.057344,0.0,0.0,29.158519,10.957189,0.0,0.0,4.466898,10.060556,0.0,0.0,20.109316,20.590972,0.0,0.0,82.77143,42.256108,0.0,0.0,105.008394,8.250883,0.0,0.0,15.173663,15.14094,0.0,0.0,20.56691,6.783579,0.0,0.0,80.870285,23.850322,0.0,0.0,81.536094,14.64835,0.0,0.0,12.063908,17.194005,0.0,0.0,9.433131,6.156107,0.0,0.0,23.732321,21.298427,0.0,0.0,20.198306,19.828516,0.0,0.0,3.230769,10.33768,0.0,239.72125,119.78600390625,81.95604282407407,64.59506225585938,54.89898325,44.350380425347225,34.15007079081633,24.636464172363283,17.397211891289437,12.68256746875
1205,I157_3,,0.0,1.122752,0.501057,0.0,0.0,19.559889,14.954776,0.0,0.0,14.563244,43.974578,0.0,0.0,0.007162,7.964002,0.0,0.0,8.516557,0.852461,0.0,0.0,56.341811,8.778709,0.0,0.0,13.720327,66.640891,0.0,0.0,0.0,15.421526,0.0,0.0,8.06039,3.072909,0.0,0.0,54.366598,13.19322,0.0,0.0,6.879731,33.859999,0.0,0.0,0.0,8.546996,0.0,0.0,2.67774,3.785995,0.0,0.0,24.644696,13.819168,0.0,0.0,4.065728,15.036113,0.0,0.0,0.0,0.0,0.0,150.6964375,81.042234375,57.09888715277778,41.36194287109375,31.72266075,25.494781394675925,18.58465547558309,13.91420635986328,9.965042545438957,7.264516015625
1206,I157_4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.139879,90.86049,0.0,0.0,84.805137,84.626186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.134112,72.419592,0.0,0.0,88.489434,82.73487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.05671875,824.84580078125,364.9464207175926,169.2406494140625,86.6512125,50.14537760416667,31.57843021137026,21.15508117675781,14.857889660493827,10.8314015625
1207,I157_5,,0.0,0.0,0.0,0.0,0.0,0.0,47.072235,0.0,0.0,1.477653,48.240849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.706901,0.0,0.0,0.0,85.123315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.440925,0.0,0.0,0.0,3.514698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62672,0.0,0.0,0.0,2.143546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737847222222222,22.069301513671874,22.223229875,18.852225260416667,12.634240251457726,8.463953918457031,5.944505358367627,4.33354440625
1208,I157_6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970946,0.136734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611533,0.0,0.0,0.0,33.090706,29.244868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.439257,12.160468,0.0,0.0,7.986,25.291026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595057,0.867316,0.0,0.0,0.014031,0.219299,0.0,0.0,0.0,0.0,0.0,248.926609375,88.82111328125,42.99734375,25.309705322265625,15.97798225,9.449308521412037,5.950584958090379,3.986427032470703,2.7997951174554183,2.041050640625
1209,I158_1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714026,1.883678,0.0,0.0,5.758909,3.917165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.454998,5.729531,0.0,0.0,3.119269,7.268858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.80053125,65.54691796875,23.63798263888889,9.97227392578125,5.10580425,2.954747829861111,1.860715834548105,1.2465342407226563,0.8754808384773662,0.63822553125
1210,I158_2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.151126,25.078428,0.0,0.0,13.486203,15.103588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.652985,39.783751,0.0,0.0,29.280822,42.791961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.869140625,379.2431171875,126.34772222222222,53.3029453125,27.291108,15.793465277777777,9.945739067055394,6.6628681640625,4.679545267489712,3.4113885
1211,I158_3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570652,0.18909,0.0,0.0,3.361455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.475021,52.884207,0.0,0.0,80.524621,56.434959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.13296875,406.657197265625,153.61111400462963,64.80468872070313,33.180000625,19.201389250578703,12.091836962463557,8.10058609008789,5.689300518689986,4.147500078125
1212,I158_4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343613,8.4828,0.0,0.0,7.425887,10.845738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.648126,7.55404,0.0,0.0,7.520258,5.83157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.097390625,108.3448203125,37.41437037037037,15.7841875,8.081504,4.676796296296296,2.9451545189504373,1.9730234375,1.3857174211248284,1.010188
1213,I159_1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002266,8.242205,0.0,0.0,10.757799,1.104335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.548134,12.553881,0.0,0.0,6.497982,1.156898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.88275,111.0615234375,32.90711805555556,13.8826904296875,7.1079375,4.113389756944445,2.5903562317784257,1.7353363037109375,1.2187821502057614,0.8884921875
1214,I159_2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353852,7.579938,0.0,0.0,12.21779,9.909704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.634756,12.607665,0.0,0.0,6.942182,5.449068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.074671875,140.029208984375,41.49013599537037,17.503651123046875,8.961869375,5.186266999421297,3.265987381559767,2.1879563903808594,1.536671703532236,1.120233671875
1215,I159_3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086901,12.455264,0.0,0.0,35.606366,27.393571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.436385,56.201418,0.0,0.0,27.114992,18.647083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.833296875,253.135083984375,119.47545775462963,54.9174755859375,28.1177475,16.271844618055557,10.246992529154518,6.864684448242188,4.821287294238683,3.5147184375
1216,I159_4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5735,31.087739,0.0,0.0,35.266341,19.019785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.683899,38.927504,0.0,0.0,31.300839,15.890507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.367734375,471.3159765625,139.9016863425926,59.02102392578125,30.21876425,17.487710792824075,11.012669187317785,7.377627990722656,5.18154393861454,3.77734553125
1217,I159_5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.804616,2.159493,0.0,0.0,10.059567,7.001286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.113967,4.935684,0.0,0.0,5.961801,3.64132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.63578125,100.93307421875,29.906096064814815,12.61663427734375,6.45971675,3.738262008101852,2.3541241800291544,1.5770792846679687,1.107633187585734,0.80746459375
1218,I159_6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584798,1.211617,0.0,0.0,2.381694,2.587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262491,2.452152,0.0,0.0,1.307534,1.287039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.893609375,31.395755859375,9.302446180555556,3.924469482421875,2.009328375,1.1628057725694445,0.7322625273323615,0.4905586853027344,0.34453504372427984,0.251166046875
1219,I159_7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62097,5.162987,0.0,0.0,15.988007,15.881828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61905,14.4877,0.0,0.0,3.844542,1.747327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.333,147.172677734375,43.606719328703704,18.396584716796873,9.419051375,5.450839916087963,3.4325988975947523,2.299573089599609,1.6150636788408779,1.177381421875
1220,I159_8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.749777,17.470848,0.0,0.0,41.741558,12.672637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.842711,26.015719,0.0,0.0,27.801448,18.725623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.903078125,220.957048828125,90.58972164351852,44.49089453125,22.877540125,13.239317201967593,8.337295963921283,5.585336944580078,3.9227606524348424,2.859692515625
1221,I159_9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.906409,18.836546,0.0,0.0,9.48672,11.030202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799682,15.968888,0.0,0.0,14.052177,11.147387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.706046875,204.64821484375,62.05324710648148,26.178713623046875,13.403501375,7.756655888310185,4.8846579354956265,3.2723392028808593,2.2982684113511658,1.675437671875
1222,I159_10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49155,18.416907,0.0,0.0,19.054612,8.565531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93087,27.061762,0.0,0.0,31.505397,17.901623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.996421875,77.443396484375,58.23290451388889,35.2664658203125,18.2410315,10.556152488425926,6.6476062317784255,4.453376831054688,3.1277488854595337,2.2801289375
1223,I159_11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.741207,34.656998,0.0,0.0,13.404161,32.620534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.146262,33.87344,0.0,0.0,35.038955,31.998914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.323421875,453.486064453125,135.6947170138889,57.24620874023437,29.310058875,16.96183962673611,10.681508336370262,7.155776092529297,5.025730259773662,3.663757359375
1224,I159_12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.104438,13.21483,0.0,0.0,14.10477,13.79814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.534395,12.391845,0.0,0.0,13.61843,13.278228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.350515625,203.2130390625,60.21127083333333,25.4016298828125,13.0056345,7.526408854166666,4.739662718658892,3.1752037353515625,2.2300470679012347,1.6257043125
1225,I161_1,,0.0,0.0,0.0,0.0,0.0,0.883379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.256666,17.573877,0.0,0.0,59.251709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.518717,37.085523,0.0,0.0,46.60775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.858845703125,57.430593171296294,49.234286865234374,30.53678025,17.75643091724537,11.181892356049563,7.490994293212891,5.261164716220851,3.835389078125
1226,I161_2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.219699,91.280133,0.0,0.0,0.0,8.214103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.303648,78.177409,0.0,0.0,0.0,7.19233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3953671875,116.59471527777778,73.75634448242188,44.54841525,25.780332899305556,16.234845207725947,10.87607794189453,7.638617155349794,5.56855190625
1227,I161_3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.424473,52.232562,0.0,0.0,30.143369,47.793358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.503461,44.926605,0.0,0.0,22.716257,33.32135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.665265625,573.465990234375,173.06796006944444,73.01304565429687,37.382679375,21.633495008680555,13.623425428206996,9.12663070678711,6.4099244470164605,4.672834921875
1228,I161_4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.440292,6.146996,0.0,0.0,8.339393,30.910853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.645919,19.506258,0.0,0.0,0.0,26.134003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.51715625,73.55805078125,54.143799189814814,36.3375634765625,21.51546425,12.45107884837963,7.84091262755102,5.2527988891601565,3.6892085476680383,2.68943303125
1229,I161_5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.783154,39.949212,0.0,0.0,13.567704,21.267111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.443455,22.576583,0.0,0.0,27.176969,21.287247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.18409375,404.397333984375,119.82143229166667,50.549666748046874,25.881429375,14.977679036458333,9.432007789723032,6.318708343505859,4.437830825617284,3.235178671875
1230,I161_6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.497515,15.274732,0.0,0.0,3.790986,12.862859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.445698,4.905811,0.0,0.0,7.945391,2.103061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.679359375,117.39318359375,36.93637326388889,15.582532470703125,7.978256625,4.617046657986111,2.9075279245626824,1.9478165588378906,1.3680138245884774,0.997282078125
1231,I161_7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.341848,31.490931,0.0,0.0,14.162325,23.563011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.205404,41.091087,0.0,0.0,15.764667,24.011646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.53253125,404.866548828125,120.1567818287037,50.691142333984374,25.953864875,15.019597728587962,9.458405566690962,6.336392791748047,4.450251178840878,3.244233109375
